date , cs-uri-stem , sc-status , num-hits
2025-04-02 , /subject , 301 , 120
2025-04-02 , /wp-content , 301 , 1
2025-04-02 , /wp-includes , 301 , 14
2025-04-02 , / , 302 , 492
2025-04-02 , /advsearch , 302 , 139
2025-04-02 , /api3 , 302 , 138
2025-04-02 , /bibliography , 302 , 522
2025-04-02 , /browse , 302 , 137
2025-04-02 , /collection , 302 , 1
2025-04-02 , /contact , 302 , 5
2025-04-02 , /creator , 302 , 1012
2025-04-02 , /dlsearch.aspx , 302 , 3
2025-04-02 , /error , 302 , 1
2025-04-02 , /ia , 302 , 824
2025-04-02 , /item , 302 , 2733
2025-04-02 , /itemdetails , 302 , 22
2025-04-02 , /itemimages , 302 , 1467
2025-04-02 , /itemnotfound , 302 , 5
2025-04-02 , /itempdf , 302 , 3664
2025-04-02 , /name , 302 , 54
2025-04-02 , /namelist , 302 , 4
2025-04-02 , /namelistdownload , 302 , 1
2025-04-02 , /openurl , 302 , 951
2025-04-02 , /openurlmultiple.aspx , 302 , 7
2025-04-02 , /page , 302 , 2107
2025-04-02 , /pagethumb , 302 , 3
2025-04-02 , /part , 302 , 138
2025-04-02 , /partimages , 302 , 224
2025-04-02 , /partpdf , 302 , 3869
2025-04-02 , /search , 302 , 330
2025-04-02 , /search.aspx , 302 , 3
2025-04-02 , /subject , 302 , 9
2025-04-02 , /content , 304 , 12
2025-04-02 , /robots.txt , 304 , 4
2025-04-02 , /api3 , 400 , 88
2025-04-02 , /api3 , 401 , 152
2025-04-02 , /api , 404 , 8
2025-04-02 , /api2 , 404 , 1
2025-04-02 , /api3 , 404 , 2
2025-04-02 , /bibliography , 404 , 13
2025-04-02 , /collection , 404 , 2
2025-04-02 , /content , 404 , 7
2025-04-02 , /creator , 404 , 5
2025-04-02 , /item , 404 , 65
2025-04-02 , /itemnotfound , 404 , 644
2025-04-02 , /name , 404 , 241
2025-04-02 , /page , 404 , 171
2025-04-02 , /pagenotfound , 404 , 358
2025-04-02 , /pagesummary , 404 , 1
2025-04-02 , /pagethumb , 404 , 34
2025-04-02 , /part , 404 , 3
2025-04-02 , /subject , 404 , 1
2025-04-02 , /wp-content , 404 , 87
2025-04-02 , /wp-includes , 404 , 77
2025-04-02 , /content , 406 , 2
2025-04-02 , /content , 416 , 3
2025-04-02 , /api2 , 500 , 8
2025-04-02 , /api3 , 500 , 51
2025-04-02 , /error , 500 , 3889
2025-04-03 , / , 200 , 5213
2025-04-03 , /DLIndexBrowse.aspx , 200 , 2745
2025-04-03 , /advsearch , 200 , 118
2025-04-03 , /api2 , 200 , 4989
2025-04-03 , /api3 , 200 , 33757
2025-04-03 , /bibliography , 200 , 31805
2025-04-03 , /bibtexdownload , 200 , 154
2025-04-03 , /browse , 200 , 6125
2025-04-03 , /collection , 200 , 375
2025-04-03 , /contact , 200 , 132
2025-04-03 , /content , 200 , 2090
2025-04-03 , /creator , 200 , 32992
2025-04-03 , /csldownload , 200 , 2
2025-04-03 , /generatepdf , 200 , 148
2025-04-03 , /handlers , 200 , 1646
2025-04-03 , /item , 200 , 50025
2025-04-03 , /itemdetails , 200 , 1438
2025-04-03 , /itemtext , 200 , 2182
2025-04-03 , /modsdownload , 200 , 2176
2025-04-03 , /name , 200 , 48382
2025-04-03 , /namedetail , 200 , 1210
2025-04-03 , /namelist , 200 , 3221
2025-04-03 , /namelistdownload , 200 , 9798
2025-04-03 , /oai , 200 , 282
2025-04-03 , /openurl , 200 , 28615
2025-04-03 , /openurlmultiple.aspx , 200 , 197
2025-04-03 , /openurlnone.aspx , 200 , 1
2025-04-03 , /page , 200 , 115947
2025-04-03 , /pageimage , 200 , 77
2025-04-03 , /pagesummary , 200 , 193602
2025-04-03 , /pagetext , 200 , 49907
2025-04-03 , /pagethumb , 200 , 67476
2025-04-03 , /part , 200 , 35313
2025-04-03 , /partpdf , 200 , 14964
2025-04-03 , /parttext , 200 , 903
2025-04-03 , /risdownload , 200 , 151
2025-04-03 , /robots.txt , 200 , 1034
2025-04-03 , /search , 200 , 10004
2025-04-03 , /search.aspx , 200 , 258
2025-04-03 , /service , 200 , 168
2025-04-03 , /subject , 200 , 11933
2025-04-03 , /content , 206 , 33
2025-04-03 , / , 301 , 2328
2025-04-03 , /DLIndexBrowse.aspx , 301 , 11
2025-04-03 , /advsearch , 301 , 2
2025-04-03 , /api , 301 , 10
2025-04-03 , /api2 , 301 , 1
2025-04-03 , /bibliography , 301 , 383
2025-04-03 , /browse , 301 , 16
2025-04-03 , /cgi-bin , 301 , 1224
2025-04-03 , /collection , 301 , 9
2025-04-03 , /contact , 301 , 1
2025-04-03 , /content , 301 , 3
2025-04-03 , /creator , 301 , 224
2025-04-03 , /error , 301 , 20
2025-04-03 , /ia , 301 , 946
2025-04-03 , /item , 301 , 1155
2025-04-03 , /itemdetails , 301 , 22
2025-04-03 , /itemimages , 301 , 60
2025-04-03 , /itempdf , 301 , 83
2025-04-03 , /itemtext , 301 , 68
2025-04-03 , /modsdownload , 301 , 57
2025-04-03 , /name , 301 , 1286
2025-04-03 , /namedetail , 301 , 37
2025-04-03 , /namelistdownload , 301 , 204
2025-04-03 , /openurl , 301 , 5
2025-04-03 , /page , 301 , 25386
2025-04-03 , /pageimage , 301 , 3
2025-04-03 , /pagethumb , 301 , 86
2025-04-03 , /part , 301 , 144
2025-04-03 , /partpdf , 301 , 618
2025-04-03 , /robots.txt , 301 , 236
2025-04-03 , /scripts , 301 , 1087
2025-04-03 , /search , 301 , 973
2025-04-03 , /search.aspx , 301 , 1
2025-04-03 , /service , 301 , 1
2025-04-03 , /subject , 301 , 66
2025-04-03 , /wp-content , 301 , 5
2025-04-03 , /wp-includes , 301 , 3
2025-04-03 , / , 302 , 512
2025-04-03 , /DLIndexBrowse.aspx , 302 , 250
2025-04-03 , /advsearch , 302 , 73
2025-04-03 , /api2 , 302 , 1
2025-04-03 , /api3 , 302 , 40
2025-04-03 , /bibliography , 302 , 527
2025-04-03 , /browse , 302 , 50
2025-04-03 , /cgi-bin , 302 , 1
2025-04-03 , /collection , 302 , 3
2025-04-03 , /contact , 302 , 6
2025-04-03 , /creator , 302 , 966
2025-04-03 , /error , 302 , 6
2025-04-03 , /ia , 302 , 1022
2025-04-03 , /item , 302 , 4374
2025-04-03 , /itemdetails , 302 , 7
2025-04-03 , /itemimages , 302 , 2154
2025-04-03 , /itemnotfound , 302 , 10
2025-04-03 , /itempdf , 302 , 4610
2025-04-03 , /itemtext , 302 , 1
2025-04-03 , /name , 302 , 32
2025-04-03 , /namelist , 302 , 2
2025-04-03 , /namelistdownload , 302 , 4
2025-04-03 , /openurl , 302 , 829
2025-04-03 , /openurlmultiple.aspx , 302 , 2
2025-04-03 , /page , 302 , 1332
2025-04-03 , /pageimage , 302 , 1
2025-04-03 , /pagenotfound , 302 , 1
2025-04-03 , /pagethumb , 302 , 8
2025-04-03 , /part , 302 , 233
2025-04-03 , /partimages , 302 , 668
2025-04-03 , /partpdf , 302 , 12554
2025-04-03 , /scripts , 302 , 1
2025-04-03 , /search , 302 , 297
2025-04-03 , /subject , 302 , 3
2025-04-03 , /content , 304 , 10
2025-04-03 , /robots.txt , 304 , 1
2025-04-03 , /api3 , 400 , 62
2025-04-03 , /api3 , 401 , 127
2025-04-03 , /advsearch , 404 , 1
2025-04-03 , /api , 404 , 4
2025-04-03 , /api2 , 404 , 2
2025-04-03 , /api3 , 404 , 2
2025-04-03 , /bibliography , 404 , 18
2025-04-03 , /browse , 404 , 2
2025-04-03 , /cgi-bin , 404 , 39
2025-04-03 , /content , 404 , 7
2025-04-03 , /ia , 404 , 1
2025-04-03 , /item , 404 , 95
2025-04-03 , /itemnotfound , 404 , 512
2025-04-03 , /name , 404 , 5944
2025-04-03 , /page , 404 , 249
2025-04-03 , /pageimage , 404 , 2
2025-04-03 , /pagenotfound , 404 , 337
2025-04-03 , /pagethumb , 404 , 37
2025-04-03 , /part , 404 , 5
2025-04-03 , /scripts , 404 , 39
2025-04-03 , /wp-content , 404 , 75
2025-04-03 , /wp-includes , 404 , 80
2025-04-03 , /robots.txt , 406 , 1
2025-04-03 , /content , 416 , 7
2025-04-03 , /api2 , 500 , 2
2025-04-03 , /api3 , 500 , 4
2025-04-03 , /error , 500 , 13278
2025-04-04 , / , 200 , 3260
2025-04-04 , /DLIndexBrowse.aspx , 200 , 2629
2025-04-04 , /Search.aspx , 200 , 1
2025-04-04 , /advsearch , 200 , 101
2025-04-04 , /api2 , 200 , 3609
2025-04-04 , /api3 , 200 , 24023
2025-04-04 , /bibliography , 200 , 61868
2025-04-04 , /bibtexdownload , 200 , 286
2025-04-04 , /browse , 200 , 9521
2025-04-04 , /collection , 200 , 419
2025-04-04 , /contact , 200 , 125
2025-04-04 , /content , 200 , 1510
2025-04-04 , /creator , 200 , 52541
2025-04-04 , /csldownload , 200 , 1
2025-04-04 , /dlsearch.aspx , 200 , 2
2025-04-04 , /generatepdf , 200 , 133
2025-04-04 , /handlers , 200 , 569
2025-04-04 , /item , 200 , 49250
2025-04-04 , /itemdetails , 200 , 1106
2025-04-04 , /itemtext , 200 , 2665
2025-04-04 , /modsdownload , 200 , 2978
2025-04-04 , /name , 200 , 54072
2025-04-04 , /namedetail , 200 , 1469
2025-04-04 , /namelist , 200 , 2583
2025-04-04 , /namelistdownload , 200 , 11155
2025-04-04 , /oai , 200 , 28
2025-04-04 , /openurl , 200 , 33205
2025-04-04 , /openurlmultiple.aspx , 200 , 218
2025-04-04 , /openurlnone.aspx , 200 , 1
2025-04-04 , /page , 200 , 127772
2025-04-04 , /pageimage , 200 , 47
2025-04-04 , /pagesummary , 200 , 173434
2025-04-04 , /pagetext , 200 , 3153604
2025-04-04 , /pagethumb , 200 , 68208
2025-04-04 , /part , 200 , 25874
2025-04-04 , /partpdf , 200 , 15565
2025-04-04 , /parttext , 200 , 844
2025-04-04 , /risdownload , 200 , 295
2025-04-04 , /robots.txt , 200 , 850
2025-04-04 , /search , 200 , 10402
2025-04-04 , /search.aspx , 200 , 248
2025-04-04 , /service , 200 , 132
2025-04-04 , /subject , 200 , 12729
2025-04-04 , /content , 206 , 37
2025-04-04 , /robots.txt , 206 , 3
2025-04-04 , / , 301 , 758
2025-04-04 , /DLIndexBrowse.aspx , 301 , 30
2025-04-04 , /advsearch , 301 , 3
2025-04-04 , /api , 301 , 6
2025-04-04 , /api2 , 301 , 1
2025-04-04 , /bibliography , 301 , 502
2025-04-04 , /browse , 301 , 19
2025-04-04 , /collection , 301 , 4
2025-04-04 , /contact , 301 , 4
2025-04-04 , /content , 301 , 1
2025-04-04 , /creator , 301 , 873
2025-04-04 , /error , 301 , 12
2025-04-04 , /ia , 301 , 535
2025-04-04 , /item , 301 , 1132
2025-04-04 , /itemdetails , 301 , 12
2025-04-04 , /itemimages , 301 , 79
2025-04-04 , /itempdf , 301 , 85
2025-04-04 , /itemtext , 301 , 58
2025-04-04 , /modsdownload , 301 , 115
2025-04-04 , /name , 301 , 758
2025-04-04 , /namedetail , 301 , 115
2025-04-04 , /namelistdownload , 301 , 206
2025-04-04 , /oai , 301 , 1
2025-04-04 , /page , 301 , 27290
2025-04-04 , /pagesummary , 301 , 1
2025-04-04 , /pagethumb , 301 , 74
2025-04-04 , /part , 301 , 89
2025-04-04 , /partpdf , 301 , 125
2025-04-04 , /robots.txt , 301 , 188
2025-04-04 , /search , 301 , 1067
2025-04-04 , /subject , 301 , 303
2025-04-04 , /wp-content , 301 , 96
2025-04-04 , /wp-includes , 301 , 10
2025-04-04 , / , 302 , 398
2025-04-04 , /DLIndexBrowse.aspx , 302 , 2
2025-04-04 , /advsearch , 302 , 60
2025-04-04 , /api , 302 , 1
2025-04-04 , /api2 , 302 , 1
2025-04-04 , /api3 , 302 , 35
2025-04-04 , /bibliography , 302 , 1333
2025-04-04 , /browse , 302 , 60
2025-04-04 , /contact , 302 , 7
2025-04-04 , /creator , 302 , 5491
2025-04-04 , /error , 302 , 20
2025-04-04 , /ia , 302 , 777
2025-04-04 , /item , 302 , 4037
2025-04-04 , /itemdetails , 302 , 5
2025-04-04 , /itemimages , 302 , 2844
2025-04-04 , /itempdf , 302 , 5198
2025-04-04 , /itemtext , 302 , 1
2025-04-04 , /name , 302 , 187
2025-04-04 , /namelist , 302 , 2
2025-04-04 , /namelistdownload , 302 , 2
2025-04-04 , /openurl , 302 , 920
2025-04-04 , /openurlmultiple.aspx , 302 , 2
2025-04-04 , /page , 302 , 1151
2025-04-04 , /pagethumb , 302 , 5
2025-04-04 , /part , 302 , 89
2025-04-04 , /partimages , 302 , 521
2025-04-04 , /partpdf , 302 , 8934
2025-04-04 , /search , 302 , 270
2025-04-04 , /search.aspx , 302 , 1
2025-04-04 , /subject , 302 , 4
2025-04-04 , /content , 304 , 9
2025-04-04 , /robots.txt , 304 , 4
2025-04-04 , /api3 , 400 , 4
2025-04-04 , /api2 , 401 , 2
2025-04-04 , /api3 , 401 , 64
2025-04-04 , /api2 , 403 , 1
2025-04-04 , /api , 404 , 1
2025-04-04 , /api3 , 404 , 2
2025-04-04 , /bibliography , 404 , 18
2025-04-04 , /browse , 404 , 10
2025-04-04 , /content , 404 , 5
2025-04-04 , /ia , 404 , 1
2025-04-04 , /item , 404 , 136
2025-04-04 , /itemnotfound , 404 , 396
2025-04-04 , /name , 404 , 228
2025-04-04 , /page , 404 , 90
2025-04-04 , /pagenotfound , 404 , 311
2025-04-04 , /pagethumb , 404 , 29
2025-04-04 , /part , 404 , 5
2025-04-04 , /partpdf , 404 , 1
2025-04-04 , /wp-content , 404 , 220
2025-04-04 , /wp-includes , 404 , 122
2025-04-04 , /content , 406 , 2
2025-04-04 , /robots.txt , 406 , 1
2025-04-04 , /content , 416 , 3
2025-04-04 , /api , 500 , 1
2025-04-04 , /api2 , 500 , 1
2025-04-04 , /api3 , 500 , 2
2025-04-04 , /error , 500 , 9186
2025-04-05 , / , 200 , 2322
2025-04-05 , /DLIndexBrowse.aspx , 200 , 2149
2025-04-05 , /Search.aspx , 200 , 2
2025-04-05 , /advsearch , 200 , 79
2025-04-05 , /api2 , 200 , 1945
2025-04-05 , /api3 , 200 , 14412
2025-04-05 , /bibliography , 200 , 30579
2025-04-05 , /bibtexdownload , 200 , 74
2025-04-05 , /browse , 200 , 8213
2025-04-05 , /collection , 200 , 494
2025-04-05 , /contact , 200 , 89
2025-04-05 , /content , 200 , 994
2025-04-05 , /creator , 200 , 32291
2025-04-05 , /csldownload , 200 , 1
2025-04-05 , /dlsearch.aspx , 200 , 3
2025-04-05 , /generatepdf , 200 , 106
2025-04-05 , /handlers , 200 , 53
2025-04-05 , /item , 200 , 51865
2025-04-05 , /itemdetails , 200 , 1624
2025-04-05 , /itemtext , 200 , 2377
2025-04-05 , /modsdownload , 200 , 2025
2025-04-05 , /name , 200 , 33021
2025-04-05 , /namedetail , 200 , 1221
2025-04-05 , /namelist , 200 , 3291
2025-04-05 , /namelistdownload , 200 , 11697
2025-04-05 , /oai , 200 , 5788
2025-04-05 , /openurl , 200 , 10420
2025-04-05 , /openurlmultiple.aspx , 200 , 202
2025-04-05 , /openurlnone.aspx , 200 , 2
2025-04-05 , /page , 200 , 128145
2025-04-05 , /pageimage , 200 , 26
2025-04-05 , /pagesummary , 200 , 140325
2025-04-05 , /pagetext , 200 , 1939
2025-04-05 , /pagethumb , 200 , 45149
2025-04-05 , /part , 200 , 26703
2025-04-05 , /partpdf , 200 , 18946
2025-04-05 , /parttext , 200 , 565
2025-04-05 , /risdownload , 200 , 82
2025-04-05 , /robots.txt , 200 , 845
2025-04-05 , /search , 200 , 10061
2025-04-05 , /search.aspx , 200 , 222
2025-04-05 , /service , 200 , 115
2025-04-05 , /subject , 200 , 10468
2025-04-05 , /content , 206 , 9
2025-04-05 , /robots.txt , 206 , 18
2025-04-05 , / , 301 , 786
2025-04-05 , /DLIndexBrowse.aspx , 301 , 164
2025-04-05 , /advsearch , 301 , 3
2025-04-05 , /api , 301 , 2
2025-04-05 , /bibliography , 301 , 166
2025-04-05 , /browse , 301 , 17
2025-04-05 , /collection , 301 , 3
2025-04-05 , /contact , 301 , 5
2025-04-05 , /content , 301 , 3
2025-04-05 , /creator , 301 , 789
2025-04-05 , /error , 301 , 20
2025-04-05 , /ia , 301 , 503
2025-04-05 , /item , 301 , 776
2025-04-05 , /itemdetails , 301 , 4
2025-04-05 , /itemimages , 301 , 87
2025-04-05 , /itempdf , 301 , 72
2025-04-05 , /itemtext , 301 , 81
2025-04-05 , /modsdownload , 301 , 131
2025-04-05 , /name , 301 , 890
2025-04-05 , /namedetail , 301 , 65
2025-04-05 , /namelistdownload , 301 , 607
2025-04-05 , /page , 301 , 18230
2025-04-05 , /pagethumb , 301 , 2
2025-04-05 , /part , 301 , 60
2025-04-05 , /partpdf , 301 , 563
2025-04-05 , /robots.txt , 301 , 166
2025-04-05 , /search , 301 , 1380
2025-04-05 , /subject , 301 , 288
2025-04-05 , /wp-content , 301 , 4
2025-04-05 , /wp-includes , 301 , 1
2025-04-05 , / , 302 , 278
2025-04-05 , /advsearch , 302 , 74
2025-04-05 , /api2 , 302 , 2
2025-04-05 , /api3 , 302 , 15
2025-04-05 , /bibliography , 302 , 473
2025-04-05 , /browse , 302 , 36
2025-04-05 , /collection , 302 , 30
2025-04-05 , /contact , 302 , 7
2025-04-05 , /creator , 302 , 1179
2025-04-05 , /ia , 302 , 1193
2025-04-05 , /item , 302 , 2805
2025-04-05 , /itemdetails , 302 , 2
2025-04-05 , /itemimages , 302 , 2599
2025-04-05 , /itempdf , 302 , 6155
2025-04-05 , /name , 302 , 52
2025-04-05 , /namelist , 302 , 4
2025-04-05 , /namelistdownload , 302 , 4
2025-04-05 , /openurl , 302 , 863
2025-04-05 , /openurlmultiple.aspx , 302 , 1
2025-04-05 , /page , 302 , 1026
2025-04-05 , /pagethumb , 302 , 1
2025-04-05 , /part , 302 , 79
2025-04-05 , /partimages , 302 , 349
2025-04-05 , /partpdf , 302 , 3791
2025-04-05 , /search , 302 , 339
2025-04-05 , /subject , 302 , 8
2025-04-05 , /content , 304 , 5
2025-04-05 , /robots.txt , 304 , 5
2025-04-05 , /api3 , 400 , 13
2025-04-05 , /api3 , 401 , 37
2025-04-05 , /api , 404 , 38
2025-04-05 , /api2 , 404 , 5
2025-04-05 , /api3 , 404 , 1
2025-04-05 , /bibliography , 404 , 24
2025-04-05 , /browse , 404 , 4
2025-04-05 , /cgi-bin , 404 , 8
2025-04-05 , /collection , 404 , 1
2025-04-05 , /content , 404 , 10
2025-04-05 , /creator , 404 , 2
2025-04-05 , /ia , 404 , 1
2025-04-05 , /item , 404 , 98
2025-04-05 , /itemnotfound , 404 , 320
2025-04-05 , /name , 404 , 187
2025-04-05 , /page , 404 , 84
2025-04-05 , /pageimage , 404 , 1
2025-04-05 , /pagenotfound , 404 , 371
2025-04-05 , /pagethumb , 404 , 63
2025-04-05 , /part , 404 , 10
2025-04-05 , /partpdf , 404 , 2
2025-04-05 , /subject , 404 , 1
2025-04-05 , /wp-content , 404 , 37
2025-04-05 , /wp-includes , 404 , 32
2025-04-05 , /content , 406 , 3
2025-04-05 , /robots.txt , 406 , 3
2025-04-05 , /content , 416 , 2
2025-04-05 , /api2 , 500 , 4
2025-04-05 , /error , 500 , 3911
2025-04-06 , / , 200 , 2498
